date,top_score_stocks,top_q_recent_5d_ret,bot_q_recent_5d_ret,fwd_idx_min,fwd_idx_cum,transmitter_drop_signal,no_signal,idx_drop_signal
2025-06-13,"2303,2327,6669,2449,0050",0.0015432290577619505,0.01905435583713113,-0.012795622249733478,-0.006429141881376443,False,False,False
2025-06-20,"2603,2449,2303,2327,2609",-0.003511064451654418,0.00646455811735029,-0.010477896543932252,0.018512871700736344,False,False,True
2025-06-27,"2303,2603,2327,2449,0050",0.00013519343385444467,-0.0015552445190055812,-0.007453609939109133,0.013563028198740446,False,False,False
2025-07-04,"2603,2609,1519,3231,3661",0.00498350029963317,0.0014703630215248404,-0.01211304508942364,0.011672478137996434,False,False,True
2025-07-11,"3037,3324,2609,4979,2345",-0.0002794881132467435,0.0007083699635911658,-0.09396219594526509,0.0018814252083507732,False,False,False
2025-07-18,"3037,3706,2308,3450,2449",0.0068266651576956465,0.006737535675522474,-0.02148599694962419,0.010743964630663294,False,False,True
2025-07-25,"3037,3324,3450,2308,3706",0.0033048723336512017,-0.0009600031949316714,-0.005051656416768931,0.03510617940781158,False,False,True
2025-08-01,"3037,3324,2308,3450,3706",0.006799381391406975,0.008730345808565196,-0.041278308505312104,0.010842184036860658,False,False,False
2025-08-08,"3037,3450,2449,2317,2308",0.009815930385129058,-0.003984728179497532,0.0020521177187328597,0.055760575701923054,False,True,True
2025-08-15,"3037,3450,3661,2317,2308",0.012251738526595243,0.02511384715224866,-0.03914122085812455,-0.019172444343850126,False,True,True
2025-08-22,"3037,3450,2317,3324,3661",-0.0061409892797063,-0.004155456158948469,-0.009839534735990429,0.029010988861951414,True,False,True
2025-08-29,"3037,3450,2317,3324,3017",0.008259851182521974,0.003007538765708267,-0.029520565302306834,-0.030354821877426996,False,True,False
2025-09-05,"3037,3324,2317,3450,2449",-0.0077385956184454815,-0.01028573902222575,-0.03416358475030174,0.07189560239403847,True,False,True
2025-09-12,"3037,2317,2454,2308,2449",0.019504355799323823,0.0181861734697845,-0.004913985630737279,0.030308662596929103,False,True,False
2025-09-19,"3037,3450,2449,2317,2383",0.007725407641550985,0.013819840562212832,-0.012330596980277471,0.0062609503259445365,False,False,True
2025-09-26,"3037,2449,2317,2383,2454",0.0038005932572713224,-2.995580445763167e-05,-0.02837881854788789,0.04451753052300855,False,False,False
2025-10-07,"3037,2449,2317,3450,2454",0.004464062489189925,0.01564289713637215,-0.027749536269040087,-0.02502430508172615,False,False,True
2025-10-15,"2454,3711,2308,2317,2449",-0.009611033311121977,0.002545516454785008,-0.007847155698916416,0.06535112347575,True,False,True
2025-10-22,"3661,2308,2383,2454,3450",0.013086758597637535,0.015235303013907428,-0.0051815922852462394,0.05872795200634706,False,True,False
2025-10-30,"2454,2383,3450,2308,2317",0.009475726577885826,0.02022192604989887,-0.022144603293216637,0.0224604980213845,False,True,True
2025-11-06,"2603,2609,3443,3706,3450",-0.002698375771843832,-0.0018947072730501572,-0.023176826451503155,0.026982857093314605,False,False,True
2025-11-13,"1519,2603,3450,3711,2609",0.005405865137560179,0.015850413793499645,-0.04028297825019434,-0.05946640911059253,False,False,True
2025-11-20,"1815,2609,2308,1519,3450",-0.0152873176023238,-0.013340611176437825,-0.046581675608888144,0.0380018261326156,True,False,False
2025-11-27,"1519,1815,2308,2449,2454",0.011796153415027108,0.011598196943553107,-0.007877296056586642,0.029081295306787824,False,True,False
2025-12-04,"2308,2603,1815,1519,2330",0.003715907992017239,0.006649511974264552,-0.00027216588516896975,0.045648292274708124,False,False,True
2025-12-11,"6274,2368,3706,2603,2344",0.00885360473186889,0.016113679466887906,-0.024971004900846836,-0.03859774945163075,False,True,True
2025-12-18,"6274,1519,2368,2603,3324",-0.006546270418327319,-0.006720177625832001,-0.005130075877151074,0.05815301487136404,True,False,True
2025-12-26,"2368,1519,2344,3017,2327",0.01594359530342176,0.006780002907578152,0.003617505692363017,0.04308628582299012,False,True,True
2026-01-05,"6274,1519,2344,2327,3017",0.003777861396617589,0.01102285226479082,-0.010333955790818538,0.007815544007288677,False,False,False
2026-01-12,"4979,2368,2327,1519,2449",0.0027174613321648937,-0.0015146076568384216,-0.006234744052913051,0.04078821016435619,False,False,False
2026-01-19,"2327,2603,2368,2449,2308",0.012548146861957113,0.009641006307728914,-0.01941390021638586,0.025943327679458728,False,True,True
2026-01-26,"2303,3017,2449,2330,2344",0.006571521175642916,0.00392342872080874,-0.016989151738983126,0.00890641794874325,False,False,False
2026-02-02,"3017,2344,2609,2603,3231",0.005638144244539824,-0.0014641326836281395,-0.03234791202968838,-0.01973480398623617,False,False,False
2026-02-09,"3661,2603,2609,1815,2408",-0.0077132223946578095,0.0026502540931067978,0.013270346248742198,0.11968755393603159,True,False,True
2026-02-25,"2408,2603,2327,2344,3711",0.024898101464632484,0.02587427975962851,-0.06443332517356627,-0.05482517692092814,False,True,False
2026-03-05,"2327,2603,3711,3706,3231",-0.0013122627359856906,-0.016248160837498665,-0.06173255662344697,0.05224890538545912,False,False,True
2026-03-12,"2327,2603,2344,2609,3017",0.007761692001249346,0.019879771389239957,-0.009753213428893345,0.029373339048469616,False,True,True
2026-03-19,"2327,6669,3017,2308,2609",0.001848794051631681,0.0021411097213951784,-0.03832931090134146,-0.026503741308295137,False,False,True
2026-03-26,"3017,6669,3037,2609,2327",-0.009980275992274421,-0.006248544372912698,-0.050912344119120496,-0.03851322423520254,True,False,False
2026-04-02,"2609,3017,2382,2317,3231",-0.0014858891220260295,-0.013866225832759465,-0.018529013301749605,0.09989822614926802,False,False,True
2026-04-13,"2609,3017,2603,2382,3661",0.012593044981470644,0.025099087041610513,0.005430796816152735,0.0842140354057841,False,True,True
2026-04-20,"2609,3017,2603,2382,2317",0.007537033318023151,0.026721918212713656,-0.024328310419810605,0.07088535056516054,False,False,False
